,file_name,obj_class,vertices,faces,face_type,bounding_box,has_holes,outlier_low,outlier_high,file_path
1359,m1240.obj,Jet,182,378,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8619049787521362, 0.29360100626945496, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1240.obj
1360,m1241.obj,Jet,480,720,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7038540244102478, 0.26375898718833923]}",False,False,False,original_shapes\Jet\m1241.obj
1361,m1242.obj,Jet,380,608,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.029577000066637993], 'max_bound': [0.9750000238418579, 0.594074010848999, 0.23528699576854706]}",False,False,False,original_shapes\Jet\m1242.obj
1362,m1243.obj,Jet,282,596,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6772699952125549, 0.24855999648571014, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1243.obj
1363,m1245.obj,Jet,215,426,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3128949999809265, 0.7493360042572021]}",False,False,False,original_shapes\Jet\m1245.obj
1364,m1246.obj,Jet,366,784,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8114749789237976, 0.3325819969177246, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1246.obj
1365,m1247.obj,Jet,777,1546,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6805319786071777, 0.33894801139831543, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1247.obj
1366,m1248.obj,Jet,296,558,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.38858500123023987, 0.6348789930343628]}",False,False,False,original_shapes\Jet\m1248.obj
1367,m1249.obj,Jet,310,616,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6304290294647217, 0.3811669945716858]}",False,False,False,original_shapes\Jet\m1249.obj
1368,m1250.obj,Jet,2539,4970,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.874904990196228, 0.2258549928665161, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1250.obj
1369,m1251.obj,Jet,1198,2237,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6634529829025269, 0.3095009922981262, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1251.obj
1370,m1252.obj,Jet,3072,4854,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6043609976768494, 0.23945699632167816]}",False,False,False,original_shapes\Jet\m1252.obj
1371,m1253.obj,Jet,348,476,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7153369784355164, 0.2310580015182495]}",False,False,False,original_shapes\Jet\m1253.obj
1372,m1255.obj,Jet,3167,6441,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.24672499299049377, 0.5078700184822083]}",False,False,False,original_shapes\Jet\m1255.obj
1373,m1256.obj,Jet,9398,18363,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4776360094547272, 0.1367579996585846, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1256.obj
1374,m1257.obj,Jet,8812,17370,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4776360094547272, 0.9750000238418579, 0.1367579996585846]}",False,False,False,original_shapes\Jet\m1257.obj
1375,m1258.obj,Jet,2178,3588,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6977720260620117, 0.28348401188850403, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1258.obj
1376,m1259.obj,Jet,6769,11310,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6777610182762146, 0.3220619857311249]}",False,False,False,original_shapes\Jet\m1259.obj
1377,m1260.obj,Jet,6906,14563,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.34361299872398376, 0.593563973903656]}",False,False,False,original_shapes\Jet\m1260.obj
1378,m1261.obj,Jet,431,652,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7199789881706238, 0.2491540014743805]}",False,False,False,original_shapes\Jet\m1261.obj
1379,m1262.obj,Jet,646,1032,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6549490094184875, 0.22785499691963196]}",False,False,False,original_shapes\Jet\m1262.obj
1380,m1263.obj,Jet,1244,2092,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9180870056152344, 0.2736639976501465]}",False,False,False,original_shapes\Jet\m1263.obj
1381,m1264.obj,Jet,1144,1996,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.857276976108551, 0.9750000238418579, 0.24806900322437286]}",False,False,False,original_shapes\Jet\m1264.obj
1382,m1265.obj,Jet,423,680,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.14952300488948822, 0.3834410011768341]}",False,False,False,original_shapes\Jet\m1265.obj
1383,m1266.obj,Jet,3408,5808,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6855120062828064, 0.20085099339485168]}",False,False,False,original_shapes\Jet\m1266.obj
1384,m1267.obj,Jet,230,335,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9064450263977051, 0.18816499412059784]}",False,False,False,original_shapes\Jet\m1267.obj
1385,m1268.obj,Jet,240,376,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.571528971195221, 0.9750000238418579, 0.10552799701690674]}",False,False,False,original_shapes\Jet\m1268.obj
1386,m1269.obj,Jet,230,272,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5283190011978149, 0.9750000238418579, 0.10267899930477142]}",False,False,False,original_shapes\Jet\m1269.obj
1387,m1270.obj,Jet,295,452,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4487540125846863, 0.9750000238418579, 0.12962999939918518]}",False,False,False,original_shapes\Jet\m1270.obj
1388,m1271.obj,Jet,328,524,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4493449926376343, 0.9750000238418579, 0.16898100078105927]}",False,False,False,original_shapes\Jet\m1271.obj
1389,m1273.obj,Jet,475,924,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5476670265197754, 0.1484369933605194]}",False,False,False,original_shapes\Jet\m1273.obj
1390,m1274.obj,Jet,426,684,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6516339778900146, 0.9750000238418579, 0.15641599893569946]}",False,False,False,original_shapes\Jet\m1274.obj
1391,m1275.obj,Jet,204,272,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5542799830436707, 0.9750000238418579, 0.17699499428272247]}",False,False,False,original_shapes\Jet\m1275.obj
1392,m1276.obj,Jet,236,256,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.43133899569511414, 0.9750000238418579, 0.10786300152540207]}",False,False,False,original_shapes\Jet\m1276.obj
1393,m1277.obj,Jet,2239,4224,Triangles,"{'min_bound': [0.025279000401496887, 0.02500000037252903, 0.027793999761343002], 'max_bound': [0.47960999608039856, 0.9750000238418579, 0.11860299855470657]}",False,False,False,original_shapes\Jet\m1277.obj
1394,m1278.obj,Jet,2304,4344,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.46888598799705505, 0.9750000238418579, 0.15069900453090668]}",False,False,False,original_shapes\Jet\m1278.obj
1395,m1279.obj,Jet,734,1204,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4551680088043213, 0.9750000238418579, 0.16065500676631927]}",False,False,False,original_shapes\Jet\m1279.obj
1396,m1280.obj,Jet,249,324,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.44775399565696716, 0.9750000238418579, 0.13687899708747864]}",False,False,False,original_shapes\Jet\m1280.obj
1397,m1281.obj,Jet,415,692,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5607560276985168, 0.9750000238418579, 0.11058299988508224]}",False,False,False,original_shapes\Jet\m1281.obj
1398,m1282.obj,Jet,368,608,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6898959875106812, 0.9750000238418579, 0.12646499276161194]}",False,False,False,original_shapes\Jet\m1282.obj
1399,m1283.obj,Jet,275,368,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.030270999297499657], 'max_bound': [0.5425509810447693, 0.9750000238418579, 0.19604499638080597]}",False,False,False,original_shapes\Jet\m1283.obj
1400,m1284.obj,Jet,6334,11608,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.44402000308036804, 0.16530199348926544, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1284.obj
1401,m1285.obj,Jet,802,1408,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.3838619887828827, 0.35298600792884827, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1285.obj
1402,m1286.obj,Jet,334,428,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.584867000579834, 0.9750000238418579, 0.13899999856948853]}",False,False,False,original_shapes\Jet\m1286.obj
1403,m1287.obj,Jet,714,1188,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.46847599744796753, 0.9750000238418579, 0.11583200097084045]}",False,False,False,original_shapes\Jet\m1287.obj
1404,m1288.obj,Jet,1502,2674,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6909070014953613, 0.9750000238418579, 0.2406959980726242]}",False,False,False,original_shapes\Jet\m1288.obj
1405,m1289.obj,Jet,5078,9746,Triangles,"{'min_bound': [0.04899299889802933, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7402589917182922, 0.9750000238418579, 0.23592600226402283]}",False,False,False,original_shapes\Jet\m1289.obj
1406,m1290.obj,Jet,279,372,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4802339971065521, 0.9750000238418579, 0.13258899748325348]}",False,False,False,original_shapes\Jet\m1290.obj
1407,m1291.obj,Jet,272,444,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6129339933395386, 0.9750000238418579, 0.1857690066099167]}",False,False,False,original_shapes\Jet\m1291.obj
1408,m1292.obj,Jet,2911,5036,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6714749932289124, 0.9750000238418579, 0.21065400540828705]}",False,False,False,original_shapes\Jet\m1292.obj
1409,m1293.obj,Jet,906,1540,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6676470041275024, 0.9750000238418579, 0.22116300463676453]}",False,False,False,original_shapes\Jet\m1293.obj
1410,m1294.obj,Jet,257,352,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4393799901008606, 0.9750000238418579, 0.11004000157117844]}",False,False,False,original_shapes\Jet\m1294.obj
1411,m1295.obj,Jet,204,244,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5000330209732056, 0.9750000238418579, 0.06877700239419937]}",False,False,False,original_shapes\Jet\m1295.obj
1412,m1296.obj,Jet,250,408,Triangles,"{'min_bound': [0.4289950132369995, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9375190138816833, 0.9750000238418579, 0.12982100248336792]}",False,False,False,original_shapes\Jet\m1296.obj
1413,m1297.obj,Jet,640,1044,Triangles,"{'min_bound': [0.06414800137281418, 0.02500000037252903, 0.04506700113415718], 'max_bound': [0.3396719992160797, 0.9750000238418579, 0.08921399712562561]}",False,False,False,original_shapes\Jet\m1297.obj
1414,m1298.obj,Jet,301,542,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.726535975933075, 0.3150649964809418, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1298.obj
1415,m1299.obj,Jet,210,264,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6322829723358154, 0.5867999792098999, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1299.obj
1416,m1300.obj,Jet,39,76,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7235170006752014, 0.17377899587154388, 0.9750000238418579]}",False,True,False,original_shapes\Jet\m1300.obj
1417,m1301.obj,Jet,74,144,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6490200161933899, 0.1367650032043457, 0.9750000238418579]}",False,True,False,original_shapes\Jet\m1301.obj
1418,D01015.obj,Knife,886,6330,Triangles,"{'min_bound': [-0.15774500370025635, -0.6628730297088623, -0.019050000235438347], 'max_bound': [0.9664480090141296, 2.6678929328918457, 0.06984999775886536]}",False,False,False,original_shapes\Knife\D01015.obj
1419,D01025.obj,Knife,208,1314,Triangles,"{'min_bound': [1.7749109268188477, 7.311092853546143, -0.40257498621940613], 'max_bound': [11.11461067199707, 9.347743034362793, 0.6375250220298767]}",False,False,False,original_shapes\Knife\D01025.obj
1420,D01032.obj,Knife,560,3336,Triangles,"{'min_bound': [-0.11299999803304672, -0.0122060002759099, 0.0], 'max_bound': [0.2488349974155426, 0.008205999620258808, 0.05511299893260002]}",False,False,False,original_shapes\Knife\D01032.obj
1421,D01051.obj,Knife,683,4839,Triangles,"{'min_bound': [-0.0, -0.010990999639034271, -0.0011820000363513827], 'max_bound': [0.41999998688697815, 0.010990999639034271, 0.03999999910593033]}",False,False,False,original_shapes\Knife\D01051.obj
1422,D01054.obj,Knife,130,780,Triangles,"{'min_bound': [0.003573999973013997, -0.033018000423908234, 0.0], 'max_bound': [0.2102240025997162, 0.0037150001153349876, 0.00317499996162951]}",False,False,False,original_shapes\Knife\D01054.obj
1423,D01057.obj,Knife,184,1146,Triangles,"{'min_bound': [-0.010521000251173973, 0.0, -0.040261998772621155], 'max_bound': [0.010521000251173973, 0.43186500668525696, 0.016401000320911407]}",False,False,False,original_shapes\Knife\D01057.obj
1424,D01063.obj,Knife,757,5346,Triangles,"{'min_bound': [-0.0010100000072270632, -0.024723999202251434, 0.022117000073194504], 'max_bound': [0.41909998655319214, 0.025279000401496887, 0.0824349969625473]}",False,False,False,original_shapes\Knife\D01063.obj
1425,D01075.obj,Knife,726,4374,Triangles,"{'min_bound': [-0.2730500102043152, 0.0, 0.0], 'max_bound': [0.4699000120162964, 11.34279727935791, 7.014756202697754]}",False,False,False,original_shapes\Knife\D01075.obj
1426,D01077.obj,Knife,334,1980,Triangles,"{'min_bound': [-61.42073059082031, -0.15040600299835205, 9.118599891662598], 'max_bound': [51.19369888305664, 20.596342086791992, 14.198599815368652]}",False,False,False,original_shapes\Knife\D01077.obj
1427,D01107.obj,Knife,976,5823,Triangles,"{'min_bound': [-0.23785600066184998, 0.08916299790143967, 0.7899309992790222], 'max_bound': [-0.021929999813437462, 0.1015319973230362, 0.8313130140304565]}",False,False,False,original_shapes\Knife\D01107.obj
1428,D01119.obj,Knife,113,654,Triangles,"{'min_bound': [-0.03860300034284592, -0.037053998559713364, 0.0024309998843818903], 'max_bound': [-0.00010399999882793054, 0.032572999596595764, 0.005288000218570232]}",False,False,False,original_shapes\Knife\D01119.obj
1429,D01120.obj,Knife,132,798,Triangles,"{'min_bound': [1.6094000339508057, -4.324329853057861, -0.11429999768733978], 'max_bound': [2.0682830810546875, -0.2666800022125244, 0.10795000195503235]}",False,False,False,original_shapes\Knife\D01120.obj
1430,D01132.obj,Knife,985,5913,Triangles,"{'min_bound': [0.05494600161910057, 0.06136099994182587, -0.010998000390827656], 'max_bound': [0.40498700737953186, 0.12489400058984756, 0.0067449999041855335]}",False,False,False,original_shapes\Knife\D01132.obj
1431,D01150.obj,Knife,287,1704,Triangles,"{'min_bound': [0.3576210141181946, -0.13925999402999878, 0.07664699852466583], 'max_bound': [3.5508739948272705, 4.407340049743652, 26.53030014038086]}",False,False,False,original_shapes\Knife\D01150.obj
