file_name,obj_class,volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,sphericity,elongation,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D1_31,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D2_31,D2_32,D2_33,D2_34,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D3_31,D3_32,D3_33,D3_34,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30,D4_31,D4_32,D4_33
D00456.obj,Tree,-0.7796,-0.6749,-0.7419,-0.2121,-0.399,-0.5714,-0.4113,-0.2494,0.1073,0.11975,0.1125,0.08725,0.07325,0.06925,0.05275,0.054,0.04325,0.04075,0.039,0.03725,0.029,0.02775,0.02925,0.02225,0.024,0.026,0.02475,0.02375,0.0265,0.0205,0.01725,0.1325,0.17525,0.229,0.18275,0.13925,0.07975,0.0215,0.00075,0.00075,0.00125,0.00075,0.00275,0.0025,0.0015,0.002,0.003,0.002,0.00275,0.00275,0.0045,0.004,0.00875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275,0.1035,0.13525,0.16,0.15175,0.11375,0.0805,0.06525,0.03625,0.0155,0.0085,0.004,0.0065,0.00375,0.00275,0.0035,0.0045,0.00675,0.00375,0.00625,0.005,0.00575,0.005,0.00275,0.0045,0.00525,0.0035,0.0015,0.00175,0.00025,0.0,0.0,0.0,0.0,0.17075,0.3185,0.285,0.134,0.04125,0.0235,0.015,0.00925,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52075,0.39075,0.079,0.009,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1096.obj,Tree,-0.8194,-0.917,-0.385,-0.2249,-0.8282,-1.18,-1.8814,1.8313,-0.4796,0.10475,0.1225,0.09425,0.0655,0.0525,0.0405,0.04975,0.05425,0.068,0.0595,0.04875,0.03375,0.023,0.01925,0.019,0.02125,0.0265,0.0295,0.0245,0.023,0.01625,0.00375,0.00825,0.043,0.04775,0.04175,0.0395,0.0365,0.03975,0.054,0.30325,0.2015,0.0585,0.03,0.0335,0.02675,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0315,0.042,0.043,0.041,0.04825,0.0575,0.07125,0.05725,0.05375,0.05175,0.0475,0.04225,0.03775,0.03775,0.03375,0.03175,0.0265,0.0315,0.0365,0.03275,0.03625,0.032,0.03225,0.02,0.01275,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.08125,0.13225,0.1585,0.16275,0.13525,0.11125,0.078,0.05925,0.0345,0.02475,0.01275,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.31575,0.29,0.17425,0.09575,0.02875,0.009,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1098.obj,Tree,-0.1803,-0.6453,0.2495,-0.2517,-0.8272,-1.1689,-1.5543,1.8109,-0.7242,0.02975,0.06625,0.08775,0.0905,0.0915,0.0915,0.0845,0.069,0.0625,0.05175,0.04475,0.04075,0.03375,0.03275,0.0225,0.02625,0.02125,0.0195,0.017,0.0085,0.005,0.003,0.02725,0.11875,0.1705,0.1115,0.1025,0.0995,0.0865,0.06975,0.08625,0.09475,0.02375,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.02525,0.0515,0.06625,0.0755,0.08625,0.0835,0.09025,0.0915,0.0905,0.0825,0.072,0.05175,0.038,0.03,0.01775,0.016,0.011,0.00475,0.004,0.00075,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0905,0.172,0.20025,0.1885,0.138,0.09975,0.0605,0.02325,0.01,0.004,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.347,0.3185,0.1585,0.06,0.01675,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00056.obj,Truck,-0.2669,-0.1889,-0.1792,-0.1354,-0.1127,1.6945,1.0143,-0.475,1.4587,0.11925,0.15225,0.105,0.06275,0.05325,0.04075,0.03375,0.035,0.03325,0.04225,0.03775,0.03475,0.025,0.02775,0.0305,0.03025,0.02875,0.0335,0.028,0.026,0.016,0.00425,0.0,0.00425,0.0405,0.05775,0.071,0.06425,0.055,0.066,0.043,0.055,0.0565,0.0665,0.086,0.21025,0.0195,0.0985,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.02625,0.03675,0.038,0.05575,0.057,0.06175,0.0555,0.04475,0.038,0.0435,0.0355,0.03175,0.032,0.0295,0.02475,0.02475,0.02675,0.02375,0.022,0.02675,0.02525,0.0225,0.02025,0.0255,0.0165,0.0155,0.0235,0.01975,0.0185,0.02,0.04125,0.00475,0.0,0.0135,0.04975,0.082,0.1285,0.16,0.159,0.14625,0.12225,0.0815,0.04,0.016,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.261,0.324,0.24825,0.089,0.00675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00947.obj,Truck,1.1255,1.3633,0.4782,-0.2401,1.2588,0.9234,1.0143,-0.7508,0.1343,0.0365,0.06775,0.09225,0.1025,0.0985,0.0835,0.06875,0.07075,0.06175,0.05075,0.04375,0.03725,0.03875,0.0305,0.02675,0.0235,0.0205,0.0165,0.01225,0.00875,0.0075,0.001,0.002,0.0125,0.02625,0.0405,0.109,0.115,0.1335,0.133,0.0895,0.08725,0.09175,0.061,0.06475,0.024,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.00875,0.02025,0.023,0.03425,0.04675,0.061,0.0695,0.0705,0.0815,0.079,0.07675,0.069,0.0535,0.04175,0.051,0.035,0.034,0.03075,0.02675,0.0195,0.016,0.01375,0.01175,0.00825,0.00625,0.004,0.004,0.00125,0.0,0.0,0.0,0.0,0.0,0.00175,0.02075,0.0625,0.11,0.15225,0.162,0.1535,0.14175,0.10125,0.0565,0.03,0.007,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625,0.14975,0.2795,0.2725,0.1825,0.07425,0.0145,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00987.obj,Truck,0.0687,0.2018,-0.3979,-0.218,0.2578,0.7045,1.0143,-0.6104,0.4485,0.078,0.11025,0.11325,0.09025,0.07225,0.06025,0.0465,0.04025,0.045,0.045,0.045,0.038,0.03525,0.0325,0.028,0.03,0.023,0.02325,0.01625,0.014,0.0105,0.00325,0.00125,0.0095,0.0205,0.07475,0.0935,0.066,0.1225,0.13625,0.0435,0.068,0.1065,0.08925,0.1175,0.0315,0.01875,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.01775,0.0305,0.04975,0.05,0.06275,0.073,0.0775,0.06475,0.0695,0.058,0.05575,0.035,0.032,0.03475,0.0295,0.0235,0.032,0.03575,0.03275,0.02475,0.0235,0.021,0.01975,0.008,0.00575,0.00625,0.00525,0.007,0.00275,0.0005,0.0,0.0,0.0,0.009,0.062,0.09875,0.153,0.17825,0.16425,0.1365,0.1075,0.06125,0.024,0.005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775,0.2595,0.33525,0.241,0.091,0.0145,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00047.obj,Truck,-0.339,-0.2941,-0.1474,-0.148,-0.2403,1.6942,1.0143,-0.3964,1.4952,0.122,0.13225,0.102,0.0725,0.058,0.05075,0.03525,0.03775,0.0345,0.0355,0.039,0.028,0.029,0.0295,0.02825,0.029,0.0295,0.0295,0.02825,0.02325,0.01825,0.008,0.0,0.01075,0.04175,0.04825,0.06775,0.065,0.053,0.055,0.0595,0.08325,0.15625,0.075,0.07275,0.0895,0.06875,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01025,0.0185,0.03275,0.049,0.0525,0.0545,0.058,0.059,0.056,0.044,0.03775,0.032,0.0355,0.035,0.031,0.026,0.0265,0.022,0.031,0.02675,0.02675,0.03125,0.027,0.02825,0.0305,0.02375,0.01825,0.02875,0.01425,0.00925,0.012,0.0095,0.0025,0.0,0.0125,0.04875,0.09325,0.138,0.15975,0.16125,0.13975,0.10775,0.06825,0.05,0.019,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0.26925,0.32025,0.211,0.10975,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1576.obj,Truck,1.0224,1.228,-0.275,-0.2187,1.1059,1.7531,1.0143,-0.7381,0.6393,0.04875,0.10825,0.107,0.092,0.0715,0.06675,0.0545,0.04225,0.04275,0.045,0.0405,0.04025,0.04,0.0395,0.037,0.032,0.025,0.02275,0.01925,0.016,0.008,0.001,0.0,0.014,0.0255,0.04425,0.1225,0.12775,0.10925,0.084,0.09725,0.05725,0.073,0.09,0.07625,0.03,0.04375,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01475,0.0255,0.03475,0.05375,0.06275,0.06925,0.07,0.06475,0.0665,0.05425,0.05525,0.039,0.03925,0.03625,0.03825,0.04075,0.035,0.027,0.02775,0.023,0.02025,0.01975,0.0185,0.02,0.012,0.01375,0.00575,0.005,0.00225,0.0,0.0,0.0,0.0,0.0025,0.02475,0.081,0.12575,0.17725,0.1765,0.15325,0.1325,0.07725,0.03725,0.0105,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275,0.20625,0.32225,0.2675,0.13425,0.02575,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00835.obj,Truck,0.4333,0.6991,-0.437,-0.165,0.8589,1.2732,1.0143,-0.7131,1.0956,0.11275,0.148,0.1075,0.072,0.05475,0.0445,0.0435,0.04,0.03325,0.03125,0.0315,0.02325,0.03,0.026,0.031,0.0335,0.03125,0.028,0.0235,0.0255,0.0215,0.0075,0.0,0.03175,0.03875,0.05675,0.08575,0.0975,0.08725,0.09425,0.0625,0.05875,0.09725,0.092,0.099,0.082,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00825,0.02575,0.03875,0.049,0.06125,0.06,0.0615,0.06575,0.057,0.0515,0.038,0.03325,0.03625,0.044,0.04125,0.036,0.02875,0.032,0.03275,0.0305,0.026,0.0275,0.0245,0.0175,0.01775,0.015,0.016,0.0095,0.00875,0.004,0.002,0.0,0.0,0.0,0.00975,0.05725,0.1335,0.178,0.177,0.1615,0.119,0.08475,0.04925,0.0235,0.00525,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.37175,0.32575,0.15225,0.046,0.008,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1575.obj,Truck,2.2984,3.3981,0.7335,-0.2352,4.6587,1.6442,1.0143,-0.8546,-0.1421,0.04625,0.09175,0.0985,0.0885,0.08175,0.06675,0.0655,0.056,0.053,0.05325,0.054,0.0495,0.03825,0.03475,0.02925,0.02825,0.0215,0.014,0.01175,0.00925,0.0055,0.00275,0.0,0.00075,0.00575,0.014,0.054,0.07025,0.09275,0.13125,0.11975,0.087,0.089,0.14775,0.119,0.05775,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.01,0.01825,0.02825,0.03825,0.045,0.04475,0.058,0.05625,0.06325,0.05625,0.0525,0.05525,0.04325,0.038,0.0425,0.03375,0.035,0.03675,0.03775,0.037,0.026,0.03025,0.026,0.02525,0.01675,0.0235,0.01075,0.0045,0.00125,0.0,0.0,0.0,0.0,0.00275,0.02075,0.05575,0.0925,0.1155,0.13375,0.13775,0.1365,0.1255,0.09275,0.05475,0.02475,0.00575,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02775,0.134,0.2495,0.256,0.19975,0.10425,0.027,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00010.obj,Truck,0.4464,0.6375,0.1507,-0.2129,0.6679,0.9123,1.0143,-0.6887,0.5507,0.07,0.11675,0.102,0.07775,0.0695,0.0585,0.057,0.0495,0.04725,0.04575,0.0495,0.0395,0.03775,0.0295,0.03125,0.02675,0.026,0.02075,0.018,0.015,0.00875,0.00325,0.0,0.00125,0.025,0.011,0.03975,0.07725,0.12,0.07525,0.073,0.18875,0.0705,0.138,0.061,0.10475,0.0135,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.01875,0.03,0.0415,0.04525,0.05975,0.05625,0.0545,0.0625,0.05625,0.0395,0.03625,0.02625,0.02775,0.0285,0.03525,0.0315,0.03775,0.04175,0.03975,0.046,0.03975,0.033,0.02825,0.02425,0.01975,0.01,0.01075,0.00425,0.00525,0.0025,0.0,0.0,0.0,0.00525,0.04125,0.0835,0.1205,0.14375,0.1485,0.13275,0.123,0.103,0.0615,0.02825,0.0075,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.221,0.30375,0.242,0.127,0.051,0.00675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00287.obj,Truck,0.8671,1.3566,-0.3529,-0.2147,1.802,0.2725,1.0143,-0.7845,0.2409,0.05425,0.08325,0.094,0.0915,0.083,0.0735,0.06175,0.06,0.0545,0.04825,0.04825,0.0405,0.04,0.03475,0.0325,0.02325,0.02525,0.02025,0.01375,0.0075,0.00825,0.00175,0.0005,0.01275,0.02975,0.04425,0.06075,0.082,0.08675,0.12525,0.1085,0.115,0.10225,0.09,0.0505,0.0825,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.014,0.027,0.03375,0.0375,0.044,0.04725,0.04525,0.05975,0.06125,0.072,0.06225,0.052,0.0475,0.0425,0.04575,0.0375,0.035,0.03625,0.03175,0.03,0.02975,0.02775,0.0255,0.01475,0.018,0.0085,0.00725,0.003,0.00025,0.0,0.0,0.0,0.0,0.00375,0.02425,0.064,0.114,0.13925,0.1565,0.1455,0.1195,0.10075,0.0785,0.04325,0.01025,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.1715,0.28725,0.26425,0.177,0.058,0.0075,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00003.obj,Truck,1.0693,0.9351,-0.6195,-0.2271,0.4026,1.084,1.0143,-0.6434,-0.0539,0.04675,0.103,0.102,0.09625,0.08225,0.071,0.0525,0.05375,0.05525,0.04325,0.04775,0.03975,0.03975,0.0335,0.02725,0.0295,0.02375,0.01825,0.01725,0.011,0.0045,0.00175,0.0015,0.0045,0.06925,0.07525,0.0915,0.05575,0.081,0.10375,0.09525,0.167,0.1155,0.0905,0.0465,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675,0.0125,0.026,0.03275,0.05125,0.05775,0.0705,0.06675,0.06425,0.06675,0.062,0.06075,0.05175,0.04475,0.03875,0.035,0.04,0.0345,0.02825,0.0315,0.02825,0.03125,0.02225,0.01625,0.01125,0.004,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.03075,0.0785,0.14675,0.1785,0.1745,0.1625,0.11475,0.064,0.03475,0.00875,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.2125,0.3195,0.2705,0.12825,0.02675,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00002.obj,Truck,-0.0616,-0.0315,0.3473,-0.2211,-0.0749,0.088,0.6237,-0.4939,0.6222,0.0515,0.0825,0.098,0.09625,0.082,0.082,0.06275,0.05725,0.0495,0.0455,0.046,0.043,0.03425,0.035,0.03,0.025,0.02225,0.0205,0.01875,0.01,0.006,0.002,0.0055,0.02025,0.0345,0.0535,0.08225,0.12,0.0975,0.085,0.08825,0.08625,0.07575,0.0845,0.05425,0.08075,0.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.014,0.01925,0.0335,0.03475,0.04525,0.052,0.058,0.068,0.06225,0.06925,0.07925,0.07225,0.05975,0.04825,0.04275,0.03625,0.02775,0.02575,0.0225,0.02,0.01975,0.0205,0.016,0.012,0.008,0.0135,0.00525,0.00575,0.00275,0.0,0.0,0.0,0.0,0.00425,0.0235,0.06,0.10775,0.146,0.17125,0.15075,0.132,0.0885,0.05725,0.03725,0.0175,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.16125,0.26875,0.2865,0.18175,0.06025,0.01,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00241.obj,Truck,-0.5433,-0.4846,-0.341,-0.1862,-0.354,1.6611,1.0143,-0.2988,1.8337,0.08075,0.138,0.10725,0.08725,0.065,0.0465,0.0475,0.037,0.03925,0.035,0.0345,0.03,0.03075,0.0275,0.032,0.036,0.03125,0.03125,0.023,0.02325,0.01375,0.00325,0.0,0.00375,0.0435,0.0985,0.0995,0.078,0.1265,0.07225,0.0755,0.05675,0.0535,0.0735,0.06925,0.06025,0.085,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.01625,0.03075,0.0445,0.06475,0.08125,0.077,0.06575,0.05375,0.055,0.03875,0.0465,0.0425,0.0355,0.034,0.0275,0.03175,0.02375,0.03175,0.0305,0.02325,0.0255,0.021,0.0205,0.01575,0.01225,0.01325,0.01,0.00775,0.00675,0.00475,0.00325,0.00075,0.0,0.00275,0.0425,0.097,0.1535,0.1875,0.18925,0.16275,0.104,0.05075,0.00975,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.267,0.361,0.25425,0.06,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1574.obj,Truck,1.2032,1.6484,0.6253,-0.2364,1.8776,0.7309,1.0143,-0.7881,0.1474,0.04175,0.08525,0.11025,0.09625,0.08525,0.07525,0.05675,0.06525,0.0575,0.044,0.0425,0.04125,0.03775,0.0315,0.031,0.02375,0.018,0.01975,0.01575,0.00975,0.008,0.0035,0.001,0.01225,0.03525,0.067,0.103,0.1005,0.0865,0.1065,0.1295,0.0855,0.08975,0.072,0.0485,0.04925,0.01275,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.00825,0.02075,0.03525,0.0445,0.049,0.055,0.066,0.07525,0.07175,0.0775,0.06775,0.06075,0.054,0.048,0.0395,0.0355,0.029,0.031,0.02825,0.0225,0.01825,0.017,0.014,0.01,0.00725,0.00375,0.00525,0.002,0.0005,0.0,0.0,0.0,0.0,0.002,0.02925,0.0745,0.11875,0.15375,0.15925,0.15325,0.12825,0.08725,0.0535,0.02775,0.00975,0.00225,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355,0.18525,0.306,0.24575,0.14975,0.066,0.011,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00158.obj,Truck,0.7059,0.9726,-0.0509,-0.2288,1.0453,0.6356,1.0143,-0.7325,0.274,0.052,0.09025,0.1,0.09225,0.08275,0.07275,0.05575,0.04875,0.05075,0.05375,0.05075,0.05,0.03925,0.03525,0.02825,0.02575,0.0225,0.02025,0.014,0.00875,0.005,0.00125,0.0,0.0015,0.02425,0.0235,0.05675,0.102,0.05825,0.093,0.1805,0.119,0.084,0.123,0.06025,0.0595,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775,0.01275,0.023,0.02975,0.0355,0.04375,0.0615,0.0645,0.05975,0.06,0.0605,0.052,0.04125,0.041,0.0435,0.03925,0.0365,0.04275,0.03775,0.0375,0.0365,0.026,0.03325,0.0285,0.01375,0.0105,0.01,0.00475,0.00425,0.00225,0.0,0.0,0.0,0.0,0.00525,0.034,0.05725,0.11175,0.13675,0.14875,0.14575,0.1405,0.1035,0.06475,0.0435,0.0075,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.16975,0.2675,0.25425,0.182,0.073,0.01275,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
